amount_reviews,critics_consensus,date,duration,genre,images,rating,title
89,★一位失去母親的女兒、一位失去女兒的母親、一位失去摯友的閨密，她們攜手走出傷痛，一起追逐夢想！ ★最溫馨動人的劇情、最療癒的美食旅程！ ★重啟荒蕪已久的味蕾，喚醒靈魂深處的烘焙魂！ ★獻給每一位追求夢想與愛的您！  19歲的柯麗莎（Clarissa）決心要實現母親莎拉（Sarah）生前想在諾丁丘開一家烘焙店的夢想，在母親閨密好友伊莎貝拉（Isabella）以及一直過著與世隔絕生活的古怪祖母咪咪（Mimi）的幫助下，她們在倫敦共同啟動了開店的夢想，為了這個夢想，她們必須學習跨越悲傷、懷疑和意見分歧，而將這三個世代女性緊緊牽繫在一起的力量，源自於對莎拉的愛與思念。 夢想中的烘焙屋歷經了現實的種種考驗，終於復刻出莎拉夢寐以求的滋味，烘焙屋裡充滿了香氣、愛、希望和五彩繽紛的美味甜點，動人的滋味在舌尖綻放，同時也為來自世界各地的思念旅人們，訂製專屬於自己的幸福滋味。  本片的取景地諾丁丘（Notting Hill），也是休葛蘭與茱莉亞羅勃茲主演電影《新娘百分百》的英文片名及拍攝地，有著迷人風景和人文景觀，像甜點般五顏六色的街道房屋，世界各地的移民在此居住融合，彷彿是世界地球村的縮影。 ,20200911,片　　長：01時38分,,訂製幸福滋味,3.7,訂製幸福滋味
99,★1998年柏林影展金熊獎、最佳女主角等三項大獎 ★1999年奧斯卡金像獎最佳外語片、最佳女主角提名、金球獎最佳外語片 ★二十二週年數位修復經典傑作，全世界上最好看的電影國際首映 ★一生必看十大電影_多倫多時報 ★感人肺腑、熱淚盈眶_洛杉磯時報 ★精采絕倫的演技_綜藝報 ★最後結局絕對讓你哭著離場_芝加哥太陽報 ★撼動心靈的傑作_巴西日報  中央車站是巴西里約熱內盧流量最大的車站，朵拉靠著自身識字能力，替不識字的人們寫信為生。  某日，一名少婦帶著十歲的兒子約書亞給他從未謀面的父親寫信，希望約書亞的父親能夠來里約熱內盧找他們，但少婦卻在一出車站後就意外身亡。留下孤苦無依的約書亞在城市裏頭，隻身流落街頭著，本來為人現實的朵拉由於母性的驅使和內心的善良下，答應約書亞要去陪他尋找到父親。  剛開始兩人的相處是十分不愉快，但一路上他們不斷遇到重重難關時，對彼此卻越來越能坦誠相對，而在這段旅程中，朵拉與約書亞相伴在一起，約書亞尋找著父親，朵拉卻也同時尋找到了自己。 ,20200911,片　　長：01時51分,,中央車站：數位修復版,4.6,中央車站：數位修復版
97,18世紀天主教耶穌會修士深入南美叢林向當地原住民瓜拉尼人（Guaraní）傳教。曼多薩(勞勃狄尼洛飾)是西班牙殖民地的傭兵，他發現自己的弟弟與未婚妻的不倫戀後手刃了弟弟，他雖免於死罪卻愧對良心，在耶穌會修士加百列(傑瑞米艾朗飾)勸說下，曼多薩跟隨修士前往他們傳教的地方，友善的瓜拉尼人感動了曼多薩，他便在修士加百列與約翰(連恩尼遜飾)的見證下成爲了一名耶穌會修士。隨著西葡馬德里條約生效，傳教地被移轉給葡萄牙殖民，葡萄牙人認為耶穌會所建立的平等社會有礙於奴隸制，因而展開一場浴血之戰。  【關於電影】  史詩鉅作《教會》集結雙影帝勞勃狄尼洛、傑瑞米艾朗與人氣影星連恩尼遜同台演出，飾演在西班牙與葡萄牙交鋒的局勢下，努力為南美叢林的瓜拉尼人爭取生存空間的耶穌會修士，在戰火進逼的情況下面臨內心信念的掙扎，精湛演技直擊人心。導演羅蘭約菲也坦言面臨到一般好萊塢導演不會遇到的選角困難，必須找到介於現代與原始中間的印地安人來演出瓜拉尼人，他說：「我們電影拍的是道德上的模稜兩可，我希望片中的印地安人也是介於一種中間的狀態，最後我們找到了有接觸傳教士卻仍保有他們生活與歷史的瓦娜娜部落。」總計4個村落約300位瓦娜娜居民成為電影臨演，在劇組訓練6週後再用飛機送往拍攝地點，拍攝期間都有專門人員擔任翻譯和戲劇指導，拍到後期瓦娜娜人都會在拍完後聚在一起互相指導彼此。而導演羅蘭約菲更透露起初瓦娜娜人還在考慮要不要答應合約的時候，他曾遇到兩個願意參與演出的村民，村民開了個條件是不能讓他們的小孩參與，理由是他們認為電影拍攝完後所有人都會被殺掉，若孩童也慘遭毒手，那瓦娜娜部落便後繼無人，導演羅蘭約菲說：「相對我的震驚，他們的態度卻很平靜，我不懂他們這種想法從何而來，但這讓我更確信這部電影必須讓他們演出，讓他們能有對外表達的機會。」,20200911,片　　長：02時05分,冒險,教會,4.4,教會
86,,20200911,片　　長：01時32分,懸疑/驚悚,密弒直播,3.2,密弒直播
96,★ 爆笑超越《雞不可失》，南韓年度最瘋狂動作喜劇！ ★ 南韓影史首部劫機動作喜劇，意想不到的救援英雄爆笑登場！ ★ 地面賣麻花，空中救全家，前所未見、高潮迭起的逆轉動作喜劇！ ★《偷天對決》、《王牌計中計》、《北風》製作團隊爆笑打造！ ★《白頭山：半島浩劫》、《極限逃生》視覺公司打造超狂特效場面！ ★ 集結南韓華麗卡司，帶來搞笑無極限的完美動作喜劇！ ★「韓流天后」嚴正化再展矯健身手，麻花店老闆娘帥氣變身女打仔！ ★《闇黑新世界》陰森奸角朴星雄，將以前所未見的最可愛形象登場！ ★「國民女婿」李相侖跳脫暖男形象，大展身手詮釋反派恐怖劫機份子！ ★《明明會說話》搞笑特務裴正楠，延續喜劇戲路，化身神經質新人空少！  地表最強大媽，拯救空中危「機」  ★ 爆笑超越《雞不可失》，南韓年度最瘋狂動作喜劇！ ★ 南韓影史首部劫機動作喜劇，意想不到的救援英雄爆笑登場！ ★ 地面賣麻花，空中救全家，前所未見、高潮迭起的逆轉動作喜劇！ ★《偷天對決》、《王牌計中計》、《北風》製作團隊爆笑打造！ ★《白頭山：半島浩劫》、《極限逃生》視覺公司打造超狂特效場面！ ★ 集結南韓華麗卡司，帶來搞笑無極限的完美動作喜劇！ ★「韓流天后」嚴正化再展矯健身手，麻花店老闆娘帥氣變身女打仔！ ★《闇黑新世界》陰森奸角朴星雄，將以前所未見的最可愛形象登場！ ★「國民女婿」李相侖跳脫暖男形象，大展身手詮釋反派恐怖劫機份子！ ★《明明會說話》搞笑特務裴正楠，延續喜劇戲路，化身神經質新人空少！  地表最強大媽，拯救空中危「機」 人氣麻花店老闆娘美英（嚴正化飾演），雖然一家人生活艱困，但她卻非常珍惜家人。某日，她意外獲得夏威夷旅行的機會，讓她帶著電腦修理高手老公石煥（朴星雄飾演）與女兒，展開人生首次的海外之旅。就在她們準備登機時，一群恐怖分子也登上同一班機，並在起飛後不久劫持了整架班機。眼看人生最大的幸福即將變調，也為了拯救家人與其他乘客，美英決定放下平凡過往，展現她隱藏已久的內功，開始營救全機乘客…。  【關於電影】  爆笑超越《雞不可失》，年度動作喜劇就看這一部 《特務搞飛機》是南韓影史首部以「劫機」作為題材的話題電影，故事描述麻花店老闆娘「美英」，和她專作電腦修理的年下老公「石煥」，兩人在生平首度的家庭旅行當中，為了拯救被劫持的班機，而展開一場超ㄎㄧㄤ的爆笑動作救援，並將透過動作、諜報、喜劇等多樣看點，挑動觀眾捧腹大笑的神經。全片不僅將在銀幕上展現痛快不已的動作場面，更將在放聲歡笑的同時，帶來驚心動魄的劫機場面。尤其主角並非是有特殊能力的超級英雄，而是過著平凡生活的普通人，因為是班機上的唯一救星，意外成為了全機的救援英雄。除了男女主角之外，還有為了活捉目標而劫機的恐怖份子、夢想成為特務的空少、看似可疑的神秘女人、目中無人的國會議員，本片編劇為各個人物注入不同的情境與設定，即便大部分都在有限的機艙空間當中，導演也透過高超的場面調度功力，讓觀眾絲毫不會感到無趣，甚至還有許多劇情反轉，讓觀眾在電影結束之前，一刻都無法移開視線。  本片演員也是一時之選，憑藉電影《大浩劫》吸引千萬觀眾，並陸續榮獲百想藝術大賞、大鐘獎最佳女主角獎肯定的嚴正化，將從「韓流女王」搖身一變，成為解救全機的麻花店老闆娘。她將完美消化高強度的動作演技，並以無極限的爆笑魅力緊抓觀眾的心。而在《闇黑新世界》展現讓人不寒而慄角色的朴星雄，也將延續《我裡面的那傢伙》中的冷面笑匠功力，在本片化身精通電腦的高手，並與嚴正化詮釋女大男小的甜蜜夫妻。此外，李相侖、裴正楠、李先彬三位影星的加入，以及金南佶驚喜的客串演出，都將為全片碰撞出不同的火花，並為觀眾帶來爽快的爆笑場面。  不僅如此，本片也出動南韓影壇最精銳的製作團隊。首先，攝影指導金正宇將透過《明明會說話》、《致命目擊》、《偷天對決》等片所積累的技術性拍攝技法，成功拍出飛機內部的空間與速度感。曾獲青龍獎、大鐘獎肯定的美術指導朴逸賢，也為本片設計出輕快又帶些復古的配色，真實展現出全片獨特的浪漫與溫暖氣氛。而曾參與《極惡對決》、《飆風特警隊》、《北風》、《偷天對決》、《神之一手》等片的動作指導崔奉祿，也將透過獨特的動作編排，打造角色們在機艙中的極限動作。此外，曾打造出《白頭山：半島浩劫》、《極限逃生》等片的知名視覺特效公司「Demolition」，這回也為本片創造出滿足視覺的超狂特效場面，引領觀眾進入從未體驗過的搞笑動作世界。台前幕後的精采打造，不僅讓本片在上映前勇奪預售率冠軍，上映後的好評更持續升溫，並在南韓三大電影評分網站CGV獲得87%金蛋評分、Megabox觀眾評分8.5高分，更在Naver獲得觀眾9.64分極高評價。超高的娛樂性，也讓許多網友在觀賞後盛讚本片「年度最搞笑！」「是近期觀賞過最有意思的電影，強力推薦！」 ,20200911,片　　長：01時41分,喜劇,特務搞飛機,4.1,特務搞飛機
92,《蠟筆小新》將以充滿無限想像的「塗鴉」主題，帶各位將視角集中在充滿神秘的「塗鴉王國」上，原本依靠豐富隨意的「塗鴉」作為運作來源的「塗鴉王國」，是以自由的塗鴉為能量來源，漂浮於空中的一個王國。但是，隨著時代變遷，近年在地面上看到塗鴉的機會減少，導致王國能源不足而快毀滅了…「塗鴉王國」的皇家軍隊賭上國家命運，開始進攻地面！！沒想到他們來到的地方，竟然是小新等人居住的春日部！！塗鴉王國珍寶「奇蹟蠟筆」能讓畫出來的東西動起來獲得珍寶的那位勇者就是－「超樂天的五歲小朋友」野原新之助！究竟小新能不能和他大筆畫出的塗鴉們一起拯救世界呢？,20200911,片　　長：01時43分,喜劇,蠟筆小新：激戰！塗鴉王國與差不多四勇者,4.5,蠟筆小新：激戰！塗鴉王國與差不多四勇者
77,★2020華語影壇最豪華陣容打造首部海上驚悚災難片 ★取材遠航船隻，口耳相傳恐怖事件！ ★性格男神王陽明、億萬票房男星鄭人碩攜手金鐘影后柯佳嬿領銜主演 ★金馬影帝李康生、金鐘最佳男配角李李仁，金獎陣容驚喜出演  大海是神秘的，它孕育了生命，也藏著許多未知事物；而人們尚未警覺，不斷用文明摧毀自然，將受到大自然的反撲。  救難隊員阿傑（王陽明 飾）跟同伴在狂風暴雨中救援一艘觸礁油輪，卻遇到頑抗不願放棄的船長，同時一個黑影從深海出沒，把所有人都拖進海裡，倖存的阿傑從此背負著同僚死亡的陰影，變得頹廢喪志。  多年後，阿傑克服陰影再次登上漁船，卻遭受船員阿泰（鄭人碩 飾）、副船長阿丁(李李仁 飾)等人不斷挑釁。某天，眾人救起因遊艇翻覆落海的小菁（柯佳嬿 飾），船上因為小菁的闖入產生微妙變化，船上開始意外頻傳，有人落海失蹤、有人意外死亡，食物跟飲水更遭到破壞；船艙因為空間壓迫，空氣跟食物的匱乏，人們開始鼓噪驚惶失措，從互相扶持變成自相猜疑。  受困的眾人面對暴風嚴峻的考驗之際，卻發現最危險的還遠遠不止於此，水底有著未知生物在覬覦著…猙獰相對的眾人必須放下成見，攜手合作才能生存。 ,20200911,片　　長：01時47分,懸疑/驚悚,海霧,3.1,海霧
95,★橫掃歐洲各大影展 勇奪8項德國奧斯卡蘿拉獎 ★天才童星海倫娜·澤格爾 震撼影壇 奪影史最年輕影后 ★國際影評盛讚 榮獲第21屆台北電影節-最佳影片 ★2020年奧斯卡「最佳國際電影」德國代表 ★2019柏林影展- 阿爾弗雷德鮑爾銀熊獎  她宛如混世魔王，獨自徘徊在瀕臨崩潰的世界邊緣… 啊～～～去死！！！走開，豬頭！臭矮子閃邊去！ 教室裡，年僅九歲的班妮臉上掛彩，發出死亡般的吼叫聲咒罵著同學。憤怒沖腦的她是社福機構裡最危險的不定時炸彈。數度被強制送醫的她，總在看似病情獲得控制後又急轉直下。在班妮一次次情緒失控下，週遭人們對她的寬容與耐心也逐漸動搖，社工們各個都對她束手無策，最終他們決定聘請青少年輔導員-米查做最後的嘗試。  米查提議讓他們在森林中度過一段時間，企圖藉由大自然的力量讓班妮脫離爆炸的人生。剛開始森林生活對米查與班妮都是嚴峻的考驗，但隨著時間的推移，雙方漸漸取得彼此的信任，一起蓋小屋、作飯、螢火玩耍。這是短期好轉的假像，還是米查真的成功改造班妮了嗎？回到文明社會的班妮有辦法融入嗎？班妮的唯一願望是「與媽媽同住」，卻因病情不穩而無法實現，她這次有機會了嗎？  【關於電影】  電影以「問題兒童-班妮」為主題出發，根據統計全球每100位兒童就有5～7位像班妮這樣患有好動及過動症狀的問題兒童，從小就在各種輔導機構與醫院穿梭的他們無法融入一般社會。隨著故事的推進，單純渴望得到母愛的班妮，在一次次情緒失控後再度被強制隔離，這樣的狀況使她內心感到更加不安，病情更加惡化。  本片不僅在歐洲各地大放異彩，去年也拿下台北電影節最大獎「最佳影片」。評審團稱許這部作品角色塑造極具說服力，攝影、剪輯、聲音與美術的處理策略鮮明，作者風格突出。演員整體表現亮眼，是從劇本、演員到技術層面成熟度極高的佳作。 ,20200911,片　　長：02時05分,,蘿莉破壞王,4.3,蘿莉破壞王
89,★《逃出絕命鎮》《我們》製片最新原創作品 ★《關鍵少數》《月光下的藍色男孩》影歌雙棲女神賈奈兒夢內最新力作 ★ 一旦你被選中，你將無路可逃  備受推崇的知名女作家薇若妮卡（賈奈兒夢內 飾）原本過著美好的生活，然而一場精心設計的邪惡布局，令她身陷一個難以想像的可怕現實。為了活下去，薇若妮卡必須趕在時間耗盡之前，解開眼前這個離奇謎團背後的駭人真相！ ,20200911,片　　長：01時46分,懸疑/驚悚,顫役輪迴,3.7,顫役輪迴
97,★ 2020白色情人節，最純粹可愛，又帶有一絲傷心的初戀告白 ★ 億萬名導林孝謙編劇，改編知名作家肆一同名暢銷作品 ★ 集合台灣新生代清新組合，再造愛情電影全新CP  田筱湘（陳妤 飾）是個熱愛肆一散文及塔羅牌算命的女孩，但內心深處，她還有另一個摰愛，就是青梅竹馬的李助豪（曹佑寧 飾），在她求神問卜算出天時地利人和的時機，準備要告白時，李助豪竟先向校花網紅，也是她的好友宋依靜（林映唯 飾）告白了！  宋依靜卻對李助豪開了交往條件，她要求李助豪展現追求誠意的任務就是必需促成3對絕緣的男女展開戀情！包括：冰山美人的美術老師史東與暗戀她多年的健身房老闆劉志晾，還有全校最討人厭的怪妹阿余，她病態般的不停向校草羅丹尼公開示愛，以及黑社會大姊頭御姊竟然看上了哲學系的阿山，要讓這3對神組合交往，簡直是MISSION IMPOSSIBLE。  一向是工具人的李助豪竟傻傻同意要求，消息一出轟動全校，其實束手無策的他趕忙向好友田筱湘求援。田筱湘初戀破滅，卻因捨不得看著好友難過，不得不懷著複雜心情，半推半就下同意幫忙，她心中的初戀會走向剛剛好的完美結局嗎？ ,20200821,片　　長：01時48分,劇情,可不可以，你也剛好喜歡我,4.6,可不可以，你也剛好喜歡我
92,漫威影業首部驚悚作品，顛覆影迷對漫威英雄的想像，全新型態《變種人》驚悚登場。當五位擁有特殊能力的青少年被關入秘密機構，有一股超自然惡勢力正蠢蠢欲動，他們必須面對過去的罪惡，但內心的恐懼即將成真。神秘的背後似乎有巨大的陰謀正在成形，他們是否能勇敢對抗自身的力量，逃脫這一切枷鎖…,20200827,片　　長：01時34分,冒險,變種人,3.1,變種人
99,諾蘭導演的全新鉅作《TENET天能》演員卡司包括約翰大衛華盛頓、羅伯派汀森、伊莉莎白戴比姬、亞倫泰勒強森，肯尼斯布萊納和米高肯恩。,20200827,片　　長：02時29分,劇情,天能,4.1,天能
88,★ 女神蒂妲絲雲頓奠定江山代表作 ★ 英國傳奇名導莎莉波特一戰成名 威尼斯競賽片 享譽國際 ★ 我不是男，也不是女 穿越時空四百年的自我追尋之旅 ★ 突破當代性別意識的超前衛電影 ★ 兩項奧斯卡提名 英國奧斯卡最佳化妝得主  故事述敘主角四百年的傳奇生涯。出身英國貴族的歐蘭朵，是伊麗莎白一世時的美少年，做過其侍衛深得寵幸，並被賜予「不凋零不老去」。在一次次的沉睡後，從性別的錯亂覺醒，享有永恆青春的他/她，品嚐過愛情的甜蜜，面對創作的折磨，和戰爭的荒誕。他談過與俄羅斯公主的戀愛，也曾躲進文字裡尋求失戀的解脫；他為躲避煩擾自請出使東方，還與可汗結下友誼，又因英國殖民主義的利益衝突而破裂。精神受到衝擊的他陷入昏睡，一覺醒來變成女性。四百年後，歐蘭朵來到了現代，與單親撫養的女兒重回貴族時的古堡領地，雖然她不再擁有財富和地位，但卻終於擁有自由，成為一個二十世紀的獨立女性。  改編自維吉尼亞吳爾芙的同名小說，1993年轟動歐美影壇的傑作，27年後在台灣大銀幕重現，這也是台灣首度數位高清版的院線上映。 ,20200828,片　　長：01時33分,奇幻,美麗佳人歐蘭朵,4.1,美麗佳人歐蘭朵
90,★荷蘭鹿特丹國際影展 最佳影片老虎獎 ★維也納國際影展 費比西影評人獎 ★東京FILMeX影展 最佳影片 ★2000年《時代雜誌》年度10大電影  在上海蘇州河上，騎摩托車替人送貨的馬達，接下接送少女牡丹的工作，兩人日漸相處愛上彼此，但就在她決定把終身託付給對方時，馬達財迷心竅，聯合黑道朋友綁架了她，令牡丹心灰意冷，一氣之下跳進蘇州河。臨跳前，牡丹留下遺言：「我要是跳下去了，我會變成一條美人魚來找你的。」  五年後出獄的馬達，在酒吧遇見一位扮成金髮美人魚的酒店女郎美美，和牡丹長得一樣，然而美美表示絲毫不知情牡丹的事，但聽著故事開始仰慕馬達對牡丹的愛，馬達則陷入心理交戰，他直覺牡丹一定還在世上，決心要找到她...  【創作背景】  《蘇州河》是婁燁導演的第3部長片作品，與《危情少女》、《周末情人》和之後的《紫蝴蝶》一樣都是以上海為背景並在當地拍攝完成的。上海不只是婁燁的出生、求學之地，更是讓他為人所知，孕育他創作出這些經典早期作品的靈感城市。《蘇州河》是婁燁自編自導作品，他堅持全程參與實驗性創作，時時都在思考、修改、找尋靈感，他以獨具的抒情文學性敘事、似真似假的人物設定、神秘的主觀旁白，創作出這個迷人上海都會裡，中下階層小人物不凡的淒美故事。  婁燁獨具慧眼，無懼相中當時毫無名氣的演員來擔當主演，卻總成功一舉將他們推上巨星之列。從劇場出身的賈宏聲，並非傳統典型電影演員，然而婁燁深受他有靈性的自然神韻所打動，堅持要讓這位藝術圈好友變成他鏡頭下的男主角。而當年出道不久沒沒無聞的周迅，與婁燁的相遇卻是在一次北京酒吧聚會上，她的美貌與純真機靈的性格讓人印象深刻，婁燁看見了她的潛力，大膽找上她擔當主演，而《蘇州河》後的周迅果真一戰成名，甚至躍上國際舞台。  【回顧20年】  身為千禧年第六代導演浪潮的代表人物之一，婁燁即使與所有同代影人一樣必須面對大環境資金資源短缺、電影審查、無法上映等困境，但他堅持以自己的創作、實驗性的電影語言，嘗試不落俗套地為故事找到最適合的呈現方式。婁燁沒有因大時代的不安而迷失，他很確定要走出與眾不同的道路，對自由與原創的自我表達是他從影以來一貫的理念，而《蘇州河》就是在這樣的精神下誕生。拍攝進入後期階段，開始面臨預算不足的困境時，婁燁因緣際會下認識了當時也沒沒無聞的製片人菲利浦泊拜（Philippe Bober），想不到正是獲得坎城影展金棕櫚大獎《抓狂美術館》（The Square）的重量級製片。  當初一起在藝術圈打拼的菲利浦泊拜，原打算參與婁燁未來的製片計畫，卻一次無意間搶先看到了《蘇州河》的半成品，被這個質樸唯美又奇幻的作品深深打動，看見它更多可能性，所以在最後一刻決定加入後期製作，並找來了剪輯師卡爾里德（Karl Riedl）、配樂家約克萊茵伯格（Jörg Lemberg），讓《蘇州河》搖身變成一部歐陸合製作電影，增添了與同期電影完全不同的迷人色彩。20年了，如今菲利浦泊拜成為坎城金棕櫚肯定的知名製片，婁燁更早已成為國際肯定的代表性華人導演，而周迅更是華語影壇的影后級指標名人！回頭看當年這群來自各地，為夢想奔走的年輕人們，他們無畏地走出了不確定的年代，並找到了屬於自己的無限道路，更為影壇後備帶來深遠啟發。,20200828,片　　長：01時20分,,蘇州河,3.9,蘇州河
91,★根據台灣送肉粽民間習俗改編 ★金馬影帝李康生親身上陣搏命演出祭吊煞 ★淒厲邪靈連環奪命鬼王鍾馗命懸一線 ★金獎團隊製作恐懼指數刷新你的感官極限  十七歲的佳敏(許安植飾)從小擁有靈異體質，她被阿姨玉蘭收養，雖然玉蘭對她疼愛有加，但姨丈昌仔(顏正國飾)卻對兩人長期家暴。某日，佳敏的國中同學芊芊，和網紅男友灰熊(孫安佐飾)想拍攝著名的民間傳說「椅仔姑」，希望由佳敏召喚神靈，吸引直播流量。過程中灰熊為求畫面精彩，故意激怒椅仔姑，召靈情況失控，幸而得到路過的火哥(李康生飾)相助，才化解危難。  火哥與佳敏一樣擁有靈異體質，且配戴著師父金龍師(雷洪飾)傳給他的五雷令項鍊，他擁有「鍾馗身天命」，可以召喚鍾馗降妖伏魔。五年前，火哥與金龍師、師兄阿西法師(陳博正飾)至毒窟除煞，遇到異國邪靈「鬼師傅」。除煞過程中，火哥遭入魔身陷險境，從此喪志像灘爛泥，成天喝酒逃避，但天命的機遇仍不斷找上他…  邪靈鬼師傅引發連續多起上吊事件，佳敏的阿姨玉蘭遭附身，許多無辜民眾也遭受牽連，極度的恐懼降臨在整個小鎮之中。「你有兩個選擇，一輩子逃避，或者勇敢面對。」金龍師曾對火哥這麼說，火哥把這句話，轉送給想救阿姨的佳敏。其實這句話，也是火哥要對自己說的，「天命，中邪，一線之隔。」一場驚悚激烈的神鬼對峙將全面展開…  【電影介紹】  《粽邪》於2018年創下全台暑假檔期華語票房冠軍，主創團隊延續民間「送肉粽」的儀式概念，以更高預算打造更高規格的續集電影，將觀影恐懼感提升至新境界。《馗降：粽邪2》故事除圍繞在悼念上吊往生者「送肉粽」儀式外，更加入了台灣民俗信仰元素「椅仔姑」，以及更淒厲更邪惡的異國邪靈。此次由金馬影帝李康生親身上陣，演繹擁有「鍾馗天命」的法師，這份「天命」帶給他巨大的挑戰與負擔，甚至陷入凶險的性命危機。電影將於農曆鬼月隆重上映，極致的驚悚環節與刺激的神鬼對峙，《馗降：粽邪2》將在今年暑假帶給你驚涼快感，再創台灣國片話題巔峰！,20200902,片　　長：01時44分,懸疑/驚悚,馗降：粽邪2,3.9,馗降：粽邪2
60,他們想搬到陽光普照的葡萄牙，享受暢快的退休人生… 財稅專員菲力普（提西勒米特 飾）跟牙醫妻子瑪莉露（蜜雪兒拉侯克 飾）辛勤工作一輩子，終於迎來退休之日：不必再查稅、看診，完全遠離奧客，更不用再心懸家人。他們計畫賣掉現有房子，住到陽光普照的葡萄牙海濱別墅，從此享受愜意暢快的退休人生…。  這對賢伉儷原想在退休派對上公布這個計劃，卻一不小心錯失良機，被家人們的「安排」捷足先登：女兒希希工作繁忙，又面臨婚姻危機，希望兩老幫忙看顧她的兩個孩子。兒子馬汀的老婆則剛懷孕，更超前部屬、要預訂他們幫忙帶孫子。就在菲力普決定婉拒兒女們的請求時，他年邁的母親琳奶奶竟突然病情惡化，使這個搬去葡萄牙的退休計畫，變得更加難以啟齒…。  但瑪莉露仍絲毫不死心，不僅暗地找來房仲操盤，更使出渾身解數、想自一連串家庭風波中全身而退。她與菲力普最後能一圓退休夢想嗎？讓他們牽腸掛肚的家人，又捨得他們離開嗎？《退休大贏家》全片在歡笑中體悟人生，精準指出人們在職場、家庭與親情間的最核心價值。  【電影簡介】  口碑狂飛「億」鳴驚人《退休大贏家》狂撈3億「退休金」 溫馨喜劇電影《退休大贏家》（Just Retired!）劇情描述一對事業有成的夫妻，因想退休遷居、意外引發家庭風波，卻從中領悟了退休的真諦，心隨念轉從此人生大豐收。該片由法國影帝提西勒米特（Thierry Lhermitte）及喜劇天后蜜雪兒拉侯克（Michèle Laroque）聯袂主演，全片以喜劇為包裝，卻在歡笑中體悟人生，精準點出忙碌人們之於職場、家庭與親情的盲點。片中不僅2位影帝后演出令人捧腹，一句金句「退休是跟孩子們的重聚時刻」，更驚醒觀眾及時掌握人生最美好時光，除獲法國時尚媒體【Aufeminin】盛讚「令人驚豔」，更成功吸睛130萬觀影人次，票房稱霸法國、大撈3億台幣「退休金」。  這部幽默動人的家庭喜劇《退休大贏家》，劇情描述布朗修夫婦（提西勒米特/蜜雪兒拉侯克 飾）為實現遷居葡萄牙的退休大夢，準備跟他們的法國家人說掰掰。但就在此時，他們的兒女卻面臨了婚姻危機，他們的母親也因病危令人難捨，讓他們越是想離開、卻越難以脫身…。該片是曾以4部短片、勇奪全球250座大獎的法國新生代導演法布里斯布拉奎（Fabrice Bracq）的「億鳴驚人之作」，在巴黎「列日國際喜劇影展」首映時即口碑狂飛，不僅連續雙周稱霸法國喜劇片冠軍，上映八周更驚人飆出130萬觀影人次，「退休金」狂撈3億台幣，並獲法媒【義務報】（Le Devoir）誇讚是「切中現代的家庭喜劇」。  《退休大贏家》全片以輕鬆幽默角度，闡釋現今人們「自我與家庭關係的取捨」。導演布拉奎將複雜且沉重的人生議題，巧妙以喜趣方式完美呈現，精準點出婚姻、職場以及親子關係等人生課題的平衡重要性。尤其片尾神來一曲的【展翅高飛】，將父母與子女的角色對調，不僅呈現出退休人生的未竟夢想，更與電影《貝禮一家》（La Famille Belier)相扣呼應，讓人驚呼：夢想與成長，原來一直存在人生的每個階段。 ,20200904,片　　長：01時37分,喜劇,退休大贏家,3.5,退休大贏家
